unqProductCategoryId,unqProductId,vchSegmentCode,vchSegmentDescription,vchFamilyCode,vchFamilyDescription,vchClassCode,vchClassDescription,intBrickCode,"vchBrickDescription""",vchProductName,bitConsumerUnit,datModified,datPublished,vchTargetMarket,vchReferenceId,vchBrandName,unqProductClaimId,bitGlutenFree,bitKosher,bitMsgFree
7FBEEF5F-5155-46F3-9608-505E745F7983,3A20C70B-D2BA-4197-9971-E66C35886FC6,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, MEXICAN SEASONING, 18OZ",1,2016-12-09 15:04:46,2016-12-09 15:12:45,US,HhLQ19,DURKEE,6B4232C9-601D-415C-8349-0B94286E4F3E,1.0,1.0,
AE29271C-84E0-4E92-AB19-50A421A14042,FC9CBC88-C564-4CED-B93E-43E263A72553,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, BLACK PEPPER, WHOLE, 6LB",1,2016-09-14 12:01:22,2016-09-14 12:12:29,US,oQlPbk,DURKEE,DD8C1077-2921-42F8-959F-DB94AF27D541,1.0,1.0,
3C2DF3BA-AFDB-4CE8-8EA7-50A6CCFAEB1D,1634810A-79D0-4B46-9178-904C57778222,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, RED PEPPER, CRUSHED, 60OZ",1,2016-09-14 12:02:52,2016-09-14 12:12:29,US,06AtQg,DURKEE,09A3E555-C2EA-4937-97D6-9B3495AD1D3A,1.0,1.0,
202C22C0-2B09-4163-83EE-51721BC06E67,4D551CE1-D1AC-4D60-88C0-5C6C4EAA79C6,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, MACE, GROUND, 16OZ",1,2016-09-14 12:28:41,2016-09-14 13:12:55,US,9nSElR,DURKEE,C91DEE23-2ED4-4D83-BDA9-FC21E73FBD10,1.0,1.0,
94F0F89B-10F5-4BA6-BAE0-52E714BB4CAA,366D0B9E-B104-4484-97DA-F918CE63FA75,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ALL PURPOSE HERB SEASONING, 13OZ",1,2016-09-14 12:31:26,2016-09-14 13:12:56,US,enp8OP,DURKEE,E4F51460-EB19-4226-959D-1F4A022ABB55,1.0,1.0,
FB39A0C4-153A-41D6-823B-536CB86FCA91,FF0D5601-AD4A-47D4-95F5-016A8A3CB703,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, FENNEL SEED, GROUND, 16OZ",1,2016-09-14 12:27:20,2016-09-14 13:12:55,US,SO6yhx,DURKEE,5F8BE4BC-62BD-410B-AA5B-5FD9D66FEF5A,1.0,1.0,
644E6241-186F-4506-8039-53ABCA5CBC7C,EF17E7C3-8463-427D-B266-C1418E8CFA07,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000050,Extracts/Salt/Meat Tenderisers (Shelf Stable),"DURKEE, PURE EXTRACT, LEMON, 32FO",1,2016-03-28 16:40:55,2016-11-08 17:12:13,US,LpaD5t,DURKEE,F688EB17-272F-4F38-9A48-AC3C872970E9,,,
6EF824C9-E385-40F3-9CE0-53DB9717BCD4,843CD86A-6C5A-4F9C-A0B7-2541B28AB9C1,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ARROWROOT, 18OZ",1,2016-09-14 11:22:39,2016-09-14 12:12:26,US,Sfq4rY,DURKEE,C648EDB8-6426-4A0A-89B5-81CAD56F42BE,1.0,1.0,
EF592820-2E30-4E9A-AACE-5468916456C1,F3797138-7BAD-4003-9425-B0496EA33FFF,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CHIVES, FREEZE DRIED, 5LB",1,2016-09-14 12:20:45,2016-09-14 13:12:56,US,ZXLDlW,DURKEE,B4D90498-4080-43DF-AB8C-74C64DA2920E,1.0,1.0,
38B1AB7A-0886-4435-8CE7-551419909F9F,086FDA05-2C1C-4A71-8D36-496CCA161081,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CINNAMON, STICK, 9OZ",1,2016-09-14 11:31:12,2016-09-14 12:12:27,US,ZAVz2a,DURKEE,692C4E79-D250-4E36-A49A-A08AB85A3CCE,1.0,1.0,
FF2D29E0-140E-4F06-9577-55FB37F2F158,D5F391F9-3040-4C94-829F-AD198CF77104,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CLOVES, WHOLE, 12OZ",1,2016-09-14 11:31:19,2016-09-14 12:12:27,US,Jg9OXC,DURKEE,C1D7080F-71D6-4503-B9C1-676CBA27CDF2,1.0,1.0,
589A009B-E4CC-4D20-9490-5608900554D8,81DD8D59-9270-4936-9C10-6789BCBE137C,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CLOVES, GROUND, 16OZ",1,2016-09-14 11:31:40,2016-09-14 12:12:27,US,q91tmM,DURKEE,F6ACDE13-1110-4470-8A40-7E51DD3A27FC,1.0,1.0,
B6C01E30-9310-4B4F-8661-5631B7EFB3DC,BB5CE6AB-1CD2-429C-852A-7A3DF6C25E7A,50000000,Food/Beverage/Tobacco,50190000,Prepared/Preserved Foods,50192300,Desserts/Dessert Sauces/Toppings,10000195,Dessert Sauces/Toppings/Fillings (Shelf Stable),"DURKEE, FOOD COLORING, CARAMEL, 16FO",1,2016-03-28 16:38:49,2016-11-08 17:12:14,US,9hoFgf,DURKEE,6C08DE06-31B2-4C04-8062-1BA052F4EE10,,,
45F65382-EB8A-43C1-B61E-56678D294E58,A44FA802-BDC0-40CF-A1A3-6E7568D48C9D,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, SRIRACHA SEASONING, 27 OZ",1,2016-09-14 13:55:24,2016-09-14 14:12:37,US,AgwSba,DURKEE,1A3E0970-A4AA-425B-BC25-2B0EE98E6D0A,1.0,1.0,
9BC73175-3121-40DF-AE9C-5854E4B74AF1,81F484E6-00E2-4AE2-AD03-EF8536442B28,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, THYME LEAVES, 25LB",1,2016-09-14 13:11:20,2016-09-14 13:12:56,US,oVts2j,DURKEE,F110CC52-2FD4-4BCD-AA58-26C38424E38B,1.0,1.0,
2570D405-183D-456B-B401-58DD57584A1B,78472217-2024-472D-BF57-C3F04868A6FA,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, THYME, LEAVES, 6OZ",1,2016-09-14 11:49:20,2016-09-14 12:12:28,US,LCnUYC,DURKEE,ABFAD3F9-A6A9-4BD5-970F-D5866F5DCFA8,1.0,1.0,
4EF5A2BA-0553-4B40-9921-594C3A2332C2,AF4335EF-EC3C-4B32-B692-8C6EE6DA602B,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CARDAMOM, GROUND, 15OZ",1,2016-09-14 12:24:48,2016-09-14 13:12:55,US,OILjmC,DURKEE,1A1002FA-3FBA-4658-ABFB-E20FEEC2BB61,1.0,1.0,
CC951ED3-2631-49AF-9542-59D76F740BC7,4BED76ED-320D-4501-83C3-612D5D48CF22,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, SESAME SEED, 25LB",1,2016-09-14 12:07:32,2016-09-14 12:12:29,US,rheWPA,DURKEE,6888CB05-4403-4476-8960-070CA0C5AB16,1.0,1.0,
AEE170CA-1EA9-4E27-B3C4-59EF432D089A,0370DC57-A264-4C3F-A0AD-4FB36A3459BF,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, NUTMEG, GROUND, 16OZ",1,2016-09-14 11:37:33,2016-09-14 12:12:27,US,ZUfi08,DURKEE,F59B43E0-1376-4B41-8AB6-4970EDD131D1,1.0,1.0,
577D269F-8145-4DD1-B800-5CFCB2F7B16B,32B608FE-B747-4254-BB3B-BC938276C03B,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ONION SALT, 36OZ",1,2016-10-05 10:16:14,2016-10-05 11:12:32,US,ZjvwQK,DURKEE,14CECD21-238A-48CA-87C2-A1F236157674,1.0,1.0,
4505CF5D-F216-4520-ABE6-5F8C37485E2D,17734E96-4F3B-427D-A6AC-1F685547E1A2,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, TURMERIC, GROUND, 25LB",1,2016-09-14 11:21:22,2016-09-14 12:12:30,US,cxMJ8Z,DURKEE,63804B09-3195-4DFD-81EF-9E981B6C53D2,1.0,1.0,
EB891268-02FE-4B0D-8C1C-6015DCD69A9D,482309CF-A37E-4E5A-A284-3C150164E93B,50000000,Food/Beverage/Tobacco,50190000,Prepared/Preserved Foods,50192300,Desserts/Dessert Sauces/Toppings,10000195,Dessert Sauces/Toppings/Fillings (Shelf Stable),"DEC A CAKE, CHOCOLATE SPRINKLES, 7LB",1,2016-09-15 11:53:20,2016-09-15 12:12:45,US,ecw62d,DEC A CAKE,F7344E27-1108-4F9B-A7AB-541F0905DCA2,1.0,1.0,
ABDBB5AD-BE20-44DD-860F-616E93F23444,7E457A71-FA9D-438B-98DD-BDB973140EF6,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, BAKING POWDER, 32OZ",1,2016-09-14 13:38:57,2016-09-14 14:12:37,US,iBg3Kj,DURKEE,0AC266FF-B13B-484C-8D9C-9A04D75173CD,1.0,1.0,
74D7F8A9-EB9A-410D-8883-624FD24FF5B2,4B432B03-5AD4-4BFE-B7A7-2150626572BD,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, GARLIC, MINCED, 22OZ",1,2016-09-14 11:37:30,2016-09-14 12:12:27,US,BdYpxb,DURKEE,C1E737F8-9644-42FB-9410-FE0B1A1E726E,1.0,1.0,
2B851F21-D4A6-477B-8798-64C50E2E8684,01D07B10-70E4-4AF3-8646-57C1C0E43942,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, LEMON PEPPER SEASONING, NO SALT, 22OZ",1,2016-09-14 12:31:27,2016-09-14 13:12:56,US,wb5vG9,DURKEE,A7D0DD5E-2971-4FA4-B649-E4ACF9E35498,1.0,1.0,
4A74F13F-A467-4346-A29D-65227DD16947,87FA0124-B9A9-4B60-96AF-748C03DEA815,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, BLACK PEPPER, CRACKED, 25LB",1,2016-09-14 13:10:54,2016-09-14 13:12:55,US,tsac0F,DURKEE,72ED04CE-1984-41B9-BBC1-BDD94D84F357,1.0,1.0,
20F055A6-5387-40A3-97A3-657C46CF2693,B432AE46-C816-4FC1-988B-9CD1DD8B7F80,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, KOSHER SALT, 32OZ",1,2016-09-14 13:52:59,2016-09-14 14:12:37,US,mHydFa,DURKEE,AE289B61-3C75-464B-BF3E-A1067FE12E70,1.0,1.0,
E1F421E1-0FD9-4F42-A0C9-658491F25359,7BE2D3FD-112E-4E37-BB81-21FCC858CEF8,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, OREGANO, GROUND, 12OZ",1,2016-09-14 11:37:38,2016-09-14 12:12:27,US,kAhoe5,DURKEE,99206072-B8EB-4239-B6B3-01BDD89CAB2D,1.0,1.0,
769B2C85-7DC0-4D62-9D0D-697F3F084490,89FDAF9F-77F2-49B6-A6B0-1A72F3169458,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ALLSPICE, GROUND, 16OZ",1,2016-09-14 11:21:22,2016-09-14 12:12:26,US,no8maN,DURKEE,C7AB2869-CD6C-4C83-89E6-B1C6D8D8C967,1.0,1.0,
3FD8B864-0EA0-446E-9798-6A488BD65966,B80CFA80-F446-4E2D-9912-273FBC6A6DF4,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, GARLIC SALT, 11LB",1,2016-10-05 10:20:04,2016-10-05 11:12:32,US,Whtar9,DURKEE,A8813E4D-98BD-44C4-ACE7-EE8F1B60956E,1.0,1.0,
BAFD94F6-61DD-46DF-AF4F-6A66FCB128A7,AA88B737-2363-4061-9DC8-A74D2F74C6F5,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000050,Extracts/Salt/Meat Tenderisers (Shelf Stable),"DURKEE, MEAT TENDERIZER, UNSEASONED, 25LB",1,2016-09-14 13:10:54,2016-09-14 13:12:56,US,wDDLqK,DURKEE,828B0B96-15EB-4430-BC7F-1E3061699375,1.0,1.0,
14A70809-A357-4356-9ADE-6B3BC7B0E0E4,10894D0C-F3E1-4CF4-B6B2-E9C463428F45,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, DILL SEED, 15OZ",1,2016-09-14 12:27:20,2016-09-14 13:12:55,US,FcgqVG,DURKEE,C1786DA0-3341-467C-9661-ADBF2BEC5EFB,1.0,1.0,
FC793374-37B2-4C29-9E8F-6B8C97266E93,62175314-05BE-4633-A9B8-CBD552542AF8,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ITALIAN SEASONING, 6OZ",1,2016-09-14 11:37:31,2016-09-14 12:12:27,US,k3QcbX,DURKEE,89AE6811-B06F-469F-BA22-C522BD57642C,1.0,1.0,
55F4E5EE-F620-4122-AB3B-6BA0A0665237,89EFB6FF-352A-408C-B939-6E1C46421046,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ONION, GRANULATED, 25LB",1,2016-09-14 13:11:09,2016-09-14 13:12:56,US,bxYHhn,DURKEE,C68CB5CA-9C36-4D67-B79D-34D1F56827CD,1.0,1.0,
F9425422-FFD8-4E28-80C2-6DF9BC64729E,39BEC81C-D930-43F4-AA89-96213F1C45DB,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ITALIAN SEASONING, 28OZ",1,2016-09-14 13:42:51,2016-09-14 14:12:37,US,Dm3j6y,DURKEE,083B806B-9BDE-459F-A900-BC31CFF0BF97,1.0,1.0,
A9194092-E985-4680-9711-6F478C3C36FD,F4AAB9D5-47C4-4431-8B20-C833F8CB4F5D,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, SALAD SEASONING, WITH CHEESE, 25LB",1,2016-09-14 13:36:25,2016-09-14 14:12:38,US,0kpyti,DURKEE,0D640CC1-381C-4902-8A40-1DB44909F99B,1.0,,
C746159F-E76E-4486-A0F7-70BDD6176FD8,469B5EE7-F85C-404F-9D15-B49B29F21EA3,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ANCHO CHILE, GROUND, 25LB",1,2016-09-14 11:21:21,2016-09-14 12:12:30,US,c0kKgn,DURKEE,67F4F7E2-C794-4ECD-97C6-DA842924224F,1.0,1.0,
2429EB54-3BF0-4084-BAD4-711F04B026EC,FBAB9AEC-EBD4-4426-8980-69036750B0AF,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CHILI POWDER, DARK, 25LB",1,2016-09-14 11:12:37,2016-09-14 11:12:52,US,CVpRui,DURKEE,B887C58F-2CD8-4F76-A4CE-82FDE96A3274,1.0,1.0,
BE1705FD-3981-417B-A043-712DF4F49B80,DB413C16-513C-4D2E-868E-14FE91755F2F,50000000,Food/Beverage/Tobacco,50190000,Prepared/Preserved Foods,50192300,Desserts/Dessert Sauces/Toppings,10000195,Dessert Sauces/Toppings/Fillings (Shelf Stable),"DURKEE, FOOD COLORING, CARAMEL, 32FO",1,2016-03-28 16:47:01,2016-11-08 17:12:13,US,ZlWrtT,DURKEE,0B102191-A6F8-4556-8757-69D5E3236BB3,,,
EB695E97-ED5A-4CD1-9542-7154B1CF2BCC,21774E7C-5E59-4F3B-A3BF-86C215BCF527,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ROTISSERIE SEASONING, 25LB",1,2016-09-14 12:07:32,2016-09-14 12:12:30,US,Vw12FS,DURKEE,18D69673-6CEE-42F9-8B8B-E9C54609CF7A,1.0,1.0,
034449D0-FF57-4BD9-A761-71AC2BDAAD09,369541FF-BF47-42C1-AC8D-5EF73492AF4E,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, BLACK PEPPER, CAFE GRIND, 18OZ",1,2016-09-14 11:49:22,2016-09-14 12:12:29,US,rImpFH,DURKEE,39D04DB7-2BF1-4BE3-B8C3-58B6E14B68FD,1.0,1.0,
4EA0A7F9-ACAA-45A6-92CB-72B26A5E074B,27BAD73C-096F-4224-AAC4-DCD0A8C49775,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CINNAMON, GROUND, 18OZ",1,2016-09-14 11:49:21,2016-09-14 12:12:28,US,Suf4YQ,DURKEE,240CB464-A763-49E0-9038-72DC83DC93F3,1.0,1.0,
A5EC8245-A2CC-4BA7-A6E2-76360F831533,B70F9442-6CEB-404E-8CB2-DF2358C665C2,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, FAJITA MARINADE, 25OZ",1,2016-09-14 12:13:28,2016-09-14 13:12:55,US,Dg8ZWh,DURKEE,36935018-3EF3-4332-B7C3-3275F06FAB52,1.0,1.0,
6E9A3738-4621-461D-9163-769BF974AF2F,8E758961-6B89-421D-BDB4-BA8F608AC62B,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000050,Extracts/Salt/Meat Tenderisers (Shelf Stable),"DURKEE, IMITATION FLAVOR, VANILLA, 16FO",1,2016-03-28 16:36:44,2016-11-08 16:12:36,US,pfWLdn,DURKEE,2C5B4B85-2336-4D72-837B-5B840A34DD5E,,,
18959E2A-BDE8-43E0-909D-775EF5439CBA,849080F7-BD2B-4EE8-A6F9-999B9F5C9098,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ALLSPICE, WHOLE, 12OZ",1,2016-09-14 12:24:48,2016-09-14 13:12:55,US,mbBL9Z,DURKEE,A8632038-AEA4-4F72-8777-79E40ADAC6E6,1.0,1.0,
E91D14A7-1DD1-4521-84FB-786CC499DD1F,25E7A8F4-D162-43FC-8189-43CEE651C20D,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ROTISSERIE SEASONING, TRADITIONAL STYLE, 25OZ",1,2016-12-09 15:02:08,2016-12-09 15:12:45,US,NqCVX1,DURKEE,B6CA829A-58F6-471B-9C63-DF967DB5BF62,1.0,1.0,
88127EEF-F97B-41AD-9B24-7956648BB5FF,22F6617C-E2DF-4775-9E2A-5AB61480F23D,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CHICKEN SEASONING, 25LB",1,2016-09-14 13:12:24,2016-09-14 13:12:56,US,Rq3E7u,DURKEE,9D3CEA18-E4AD-404E-9607-25A3D0CA8022,1.0,1.0,
CF9CE3AB-ADAD-43D5-93B7-7B26572E4D98,C47F8DB1-AA1C-44A6-97E0-F8FB674ECE9A,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, SEASONING SALT, 25LB",1,2016-09-14 12:05:26,2016-09-14 12:12:29,US,Oq7Jlc,DURKEE,3138D415-CD72-4779-A05D-9C4876855947,1.0,1.0,
6832C300-21AB-4362-B55E-7BCEA1626052,055D0062-FC7B-4C56-AE77-4B02D3FDDE68,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CAJUN SEASONING, 22OZ",1,2016-09-14 12:11:05,2016-09-14 12:12:30,US,kbLcJ2,DURKEE,4EEB6AA5-F6F9-4EBA-9040-D70B5006F7BB,1.0,1.0,
377830B7-D5AF-4E6B-90D0-7BF2E1BA3AFC,8AA5CE7D-6CA8-469E-90E1-CF9C86467D39,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, TURMERIC, GROUND, 15OZ",1,2016-09-14 11:49:20,2016-09-14 12:12:28,US,VEBgZv,DURKEE,5390C54F-684E-42E7-98BD-81570BED91E0,1.0,1.0,
762F42D8-EA71-45C2-A2D7-7D278645744F,AC7DEED6-8D15-40FC-99E2-5BA8FE2B11E0,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, PICKLING SPICE, MIXED, 12OZ",1,2016-09-14 11:37:32,2016-09-14 12:12:27,US,q9GkP1,DURKEE,5B4CAF53-36B1-49AC-8560-AF3705ACC52F,1.0,1.0,
66706B9D-CFA6-4B0B-A2FA-7D38E846A052,AC64FA7E-073D-4B81-9CEE-34D92ADC04A2,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, GARLIC, POWDER, 21OZ",1,2016-09-14 11:37:30,2016-09-14 12:12:27,US,kDBAhM,DURKEE,39D3E993-596F-4111-9A26-3054BEF0E4EB,1.0,1.0,
2F5FAFA0-B293-4DAA-B758-7DC2086876D8,5D3DBE54-431F-4DB3-A6B5-D8C54B978C7F,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, PARSLEY FLAKES, 11OZ",1,2016-09-14 12:01:22,2016-09-14 12:12:29,US,rp2sho,DURKEE,7E9B1886-760D-4EB5-BE25-07D9B2A30F51,1.0,1.0,
81DB9391-19BB-4414-94BD-7DCD7275E460,E77988E8-4249-4AAB-8481-7E5D381858E6,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, MUSTARD SEED, 23OZ",1,2016-09-14 11:37:32,2016-09-14 12:12:27,US,SYd2UN,DURKEE,DBCF87EA-1BAA-4B1A-A979-91695491FF6E,1.0,1.0,
6B641235-DFAA-48A5-BDFE-7F8204CB496C,F119AC60-5D45-44B4-B51A-97D0013C89EB,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, OREGANO, LEAVES, 5OZ",1,2016-09-14 11:41:22,2016-09-14 12:12:27,US,dNsK4c,DURKEE,7003704E-0AB2-4494-954D-B4A2D8800793,1.0,1.0,
C56CF84F-7EE6-4DDA-9A71-80689C47101D,24CA6D97-0B03-4FC3-8A98-0A3E6CA1C263,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ROSEMARY GARLIC SEASONING, 20OZ",1,2016-12-09 15:12:18,2016-12-09 15:12:45,US,NLEZyP,DURKEE,CEF4BA4B-7797-44A4-BC34-3D267ACAB05B,1.0,1.0,
57CA26AF-E992-4C39-B5CF-8096111E87A0,15819B51-F656-41BB-8A04-958F56520C3F,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CHIVES, FREEZE DRIED, 1OZ",1,2016-09-14 11:31:10,2016-09-14 12:12:27,US,luYcd1,DURKEE,ACE5021C-3298-4782-89B4-30509AE61F2E,1.0,1.0,
